,TICKER,Sector,Industry,tix_og_adjpx,tix_last_adjpx,cumul_ret
5809,SAPMY,Energy,Oil & Gas Equipment & Services ,7.64190367242121,5.44,-28.81%
5810,CMPRF,Financials,Diversified Financials,1.78379628061585,0.476629427151467,-73.28%
5811,CWNOF,Information Technology,Software,0.015,0.002,-86.67%
5812,TKFHY,Industrials,Construction & Engineering,5.26604371333637,3.43918964248306,-34.69%
5813,DKTS,Consumer Staples,Beverages Tobacco,0.0001,0.0001,0.00%
5814,PBMRY,Energy,Coal & Consumable Fuels ,0.6028,1.09,80.82%
5815,ERELY,Materials,Aluminum Steel,8.23848768122777,6.72524047462069,-18.37%
5816,WSCO,Industrials,Commercial & Professional Services,0.017325,0.0275,58.73%
5817,ASTVF,Consumer Staples,Food Products,5.76367343466881,9.81609011395421,70.31%
5818,PTAUY,Industrials,Transportation Air Freight & Marine,11.8949234987903,18.6361535173141,56.67%
5819,SKLTY,Information Technology,Internet Software & IT Services,26.8945286272746,40.0918087218228,49.07%
5820,SHWDY,Materials,Chemicals,30.3476131754394,20.8792359544114,-31.20%
5821,FOE,Materials,Specialty Chemicals ,10.75,14.63,36.09%
5822,QSMG,Consumer Discretionary,Distributors Multiline Retail,1010.0,0.0115,-100.00%
5823,MAOMF,Materials,Precious Metals Gold Mining ,0.0001,0.0001,0.00%
5824,TAVHY,Industrials,Transportation Air Freight & Marine,17.6077529550582,11.15,-36.68%
5825,LUSI,Consumer Staples,Food Products,0.0001,0.0149,14800.00%
5826,AGRDF,Materials,Precious Metals Gold Mining ,0.24,0.186703,-22.21%
5827,SRNA,Industrials,Building Products,11.25,5.2275,-53.53%
5828,SBMSF,Materials,Chemicals,0.113913824057451,0.109551166965889,-3.83%
5829,QUAD,Industrials,Commercial & Professional Services,6.47869623608474,3.78423220973783,-41.59%
5830,ARZTY,Consumer Staples,Food Products,4.75345781034972,0.4,-91.59%
5831,ETPHF,Materials,Precious Metals Gold Mining ,0.0014,0.0005,-64.29%
5832,ACGBY,Financials,Banks,5.33794980943748,7.06750449841904,32.40%
5833,HYMLF,Consumer Discretionary,Auotomobiles & Components,131.475350373693,89.0,-32.31%
5834,USCR,Materials,Construction Materials ,48.98,39.97,-18.40%
5835,SONVY,Health Care,Health Crare Equipment & Technology,22.074852739698,50.2427212826597,127.60%
5836,SECVY,Industrials,Commercial & Professional Services,5.6919702212524,8.75695708224751,53.85%
5837,LGDTF,Materials,Precious Metals Gold Mining ,0.2197,1.38,528.13%
5838,CLVLF,Health Care,Biotechnology Life Sciences,1.94081063808847,17.0408451968666,778.03%
5839,FMGDF,Materials,Precious Metals Gold Mining ,0.0001,0.0001,0.00%
5840,MLLUY,Industrials,Construction & Engineering,5.83534964921879,3.25515132649364,-44.22%
5841,CMPVF,Health Care,Health Crare Equipment & Technology,25.5975657603816,89.2131396144627,248.52%
5842,SCGPY,Industrials,Commercial & Professional Services,0.965875467827581,1.50038907623702,55.34%
5843,SPSTY,Industrials,Transportation Air Freight & Marine,18.8917224446278,9.73753313186174,-48.46%
5844,CLBS,Health Care,Biotechnology Life Sciences,N/A,N/A,nan%
5845,SEPGY,Consumer Discretionary,Apparel & Textiles,21.4406309050182,3.55,-83.44%
5846,CTAGY,Information Technology,Internet Software & IT Services,48.3735430104913,2.57,-94.69%
5847,AVDWF,Consumer Discretionary,Specialty Retail,0.482545358851298,0.641471896462755,32.94%
5848,SGSOY,Industrials,Commercial & Professional Services,5.50857201713586,10.4789463462498,90.23%
5849,CRDE,Energy,Coal & Consumable Fuels ,12500.0,5127.0,-58.98%
5850,PTITF,Communication Services,Wireless Telecommunication Services,0.314948386979705,0.123425719221776,-60.81%
5851,MTSFY,Real Estate,Real Estate,20.7776416599649,21.4768257920145,3.37%
5852,TNYBF,Consumer Staples,Beverages Tobacco,0.904,0.3378,-62.63%
5853,OUTKY,Materials,Aluminum Steel,1.43819435238144,1.72330984335152,19.82%
5854,SPHRY,Health Care,Pharmaceuticals,5.45,12.2715,125.17%
5855,RRTS,Industrials,Road & Rail,239.25,2.07,-99.13%
5856,ACKAY,Consumer Discretionary,Household Durables (non-Homebuilding),17.4116286294246,16.4829547444797,-5.33%
5857,RNRTY,Industrials,Industrial Conglomerates,5.89676487165229,4.20665435060938,-28.66%
5858,KKOYF,Consumer Staples,Food & Stapes Retailing,33.4856498356857,44.8219375404752,33.85%
5859,TCEHY,Information Technology,Internet Software & IT Services,17.2248288492912,65.8274736048602,282.17%
5860,APNHY,Health Care,Pharmaceuticals,18.5976117441928,8.00142616593387,-56.98%
5861,NTXFY,Financials,Diversified Financials,32.4488381723615,31.5931207045297,-2.64%
5862,FITB,Financials,Banks,14.6912225402189,24.4050162239843,66.12%
5863,SSNC,Information Technology,Software,30.6987602141929,69.7856037446441,127.32%
5864,BCNAY,Information Technology,Computers Electronics,20.6790272193946,9.52575559411929,-53.94%
5865,ERMAY,Materials,Precious Metals Gold Mining ,2.70125042520659,4.97676216901694,84.24%
5866,CMTOY,Materials,Construction Materials ,10.1450207003123,7.69996317712604,-24.10%
5867,CMTSY,Materials,Construction Materials ,14.6250608722256,14.8297849095335,1.40%
5868,CMTRY,Materials,Construction Materials ,N/A,N/A,nan%
5869,FLAF,Consumer Staples,Food Products,0.6,0.01205,-97.99%
5870,TRUMY,Health Care,Health Crare Equipment & Technology,15.7447812989061,21.15,34.33%
5871,ZSYC,Information Technology,Internet Software & IT Services,0.0602,1.0,1561.13%
5872,SHWGY,Health Care,Health Crare Equipment & Technology,2.30560523785774,8.31927868688441,260.83%
5873,GCPEF,Information Technology,Semiconductor Equipment,0.141692307692308,0.146634615384615,3.49%
5874,EESI,Financials,Diversified Financials,0.25,0.33,32.00%
5875,OSN,Materials,Aluminum Steel,2.4585,4.72,91.99%
5876,FNDOY,Real Estate,Real Estate,1100000.0,0.38,-100.00%
5877,CGKEY,Utilities,Electric Utilities,21.2691937274087,25.1887738623942,18.43%
5878,SPBV,Consumer Staples,Beverages Tobacco,0.0009,0.0004,-55.56%
5879,SHPNF,Energy,Oil & Gas Exploration & Production ,0.0002,0.12,59900.00%
5880,BGAOF,Communication Services,Diversified Telecommunication Services,9.5965707462073,9.70842076103859,1.17%
5881,SGBLY,Financials,Banks,4.42250067027334,6.91032116337726,56.25%
5882,TAK,Health Care,Pharmaceuticals,18.6683975426873,16.3259692886128,-12.55%
5883,RF,Financials,Banks,7.12170899448523,14.2264209274515,99.76%
5884,TBNK,Financials,Banks,19.0845352470032,20.5991972245264,7.94%
5885,BUSC,Energy,Coal & Consumable Fuels ,0.1,0.0001,-99.90%
5886,EENEF,Industrials,Trading Companies & Distributors,7.74319296272512,7.89733483296669,1.99%
5887,TGOPY,Financials,Diversified Financials,4.78775233918284,6.34573002606259,32.54%
5888,TXIC,Consumer Discretionary,Auotomobiles & Components,0.03,0.0302,0.67%
5889,ACRB,Materials,Chemicals,0.0121,0.005,-58.68%
5890,PNTZF,Materials,Precious Metals Gold Mining ,0.318,0.25093,-21.09%
5891,GWPRF,Health Care,Pharmaceuticals,5.59,9.05,61.90%
5892,FBNC,Financials,Banks,15.3755365628443,31.4148711273057,104.32%
5893,MKTDF,Information Technology,Internet Software & IT Services,1.475,0.03020625,-97.95%
5894,WLMS,Industrials,Construction & Engineering,N/A,N/A,nan%
5895,FCFS,Financials,Diversified Financials,33.0649318656235,66.7427743753392,101.85%
5896,FCNCA,Financials,Banks,242.51490059502,568.907450101594,134.59%
5897,FCNCB,Financials,Banks,226.195799773452,514.552586159904,127.48%
5898,SPSC,Information Technology,Software,33.9,108.59,220.32%
5899,NWRLY,Consumer Discretionary,Distributors Multiline Retail,3.75,4.09,9.07%
5900,NWHAF,Materials,Precious Metals Gold Mining ,0.029,0.0107,-63.10%
5901,RSMDF,Health Care,Health Crare Equipment & Technology,5.39739629989437,21.0139094175739,289.33%
5902,CAOVY,Real Estate,Real Estate,11.4970046945124,9.13820788319674,-20.52%
5903,PDGRY,Consumer Discretionary,Homebuilding,49.9996323529412,200.0,300.00%
5904,PRTT,Health Care,Pharmaceuticals,1.15,1.2,4.35%
5905,BCSO,Financials,Banks,39.5763250247255,39.1107212009052,-1.18%
5906,SUCEF,Materials,Construction Materials ,33.9322651263678,38.5237916714423,13.53%
5907,UMAM,Consumer Staples,Food Products,0.1,0.0003,-99.70%
5908,FBP,Financials,Banks,2.73728562967307,8.2840349675649,202.64%
5909,TGVSF,Financials,Insurance Brokers & Reinsurance,18.6815737221683,28.2681707638073,51.32%
5910,XYL,Industrials,Industrial Machinery,32.5642150902794,97.9580651613467,200.82%
5911,MTB,Financials,Banks,93.2157535769888,114.522014433971,22.86%
5912,BAFYY,Industrials,Construction & Engineering,6.839199829419,6.67206640160619,-2.44%
5913,HEAR,Information Technology,Computers Electronics,8.04,21.55,168.03%
5914,PCLB,Financials,Banks,16.0534032431563,26.0546122150706,62.30%
5915,SWPIF,Health Care,Pharmaceuticals,64.874560053154,46.09,-28.96%
5916,INM,Health Care,Pharmaceuticals,3.828,3.29,-14.05%
5917,OGFGY,Energy,Electric Utilities,2.56177958887635,3.03402338771595,18.43%
5918,GBCI,Financials,Banks,19.4730247471986,41.5920986051165,113.59%
5919,FFBC,Financials,Banks,12.8097880424644,15.3534033865212,19.86%
5920,NZERF,Energy,Oil & Gas Exploration & Production ,1.62,0.5,-69.14%
5921,FHRT,Real Estate,Real Estate,2.5,2.8,12.00%
5922,SHMP,Consumer Staples,Food Products,0.172,0.4,132.56%
5923,BYDC,Consumer Discretionary,Specialty Stores,0.0001,0.0001,0.00%
5924,GYST,Materials,Precious Metals Gold Mining ,0.0011,0.01677,1424.55%
5925,NGPHF,Materials,Precious Metals Gold Mining ,0.157,0.21668,38.01%
5926,HWAL,Industrials,Commercial & Professional Services,3.5,8.69,148.29%
5927,NTCPF,Materials,Precious Metals Gold Mining ,0.005,0.2016,3932.00%
5928,REEMF,Materials,Precious Metals Gold Mining ,0.1618,1.075,564.40%
5929,LIVX,Communication Services,Media,30.0,3.28,-89.07%
5930,UBIA,Information Technology,Software,1.666665,1.5,-10.00%
5931,ASPCF,Health Care,Pharmaceuticals,0.1058,0.0271,-74.39%
5932,PVL,Energy,Oil & Gas Exploration & Production ,1.09055702001391,0.523412722590348,-52.01%
5933,ILKAF,Materials,Precious Metals Gold Mining ,2.98121738653006,3.48238790834074,16.81%
5934,FLIC,Financials,Banks,13.3917612794866,14.9505291763348,11.64%
5935,FMBI,Financials,Banks,15.4230970921269,15.4823148080182,0.38%
5936,TUWOY,Energy,Oil & Gas Exploration & Production ,0.970991287415391,0.17525,-81.95%
5937,VDPHD,Information Technology,Software,0.015,0.04,166.67%
5938,NMFC,Financials,Diversified Financials,5.50474221274711,8.15513547151971,48.15%
5939,GRPN,Consumer Discretionary,Internet & Catalog Retail,59.9,37.995,-36.57%
5940,UBUH,Communication Services,Media,N/A,N/A,nan%
5941,USB,Financials,Banks,31.2376084532682,40.647448641228,30.12%
5942,THTX,Health Care,Biotechnology Life Sciences,5.2056,10.0,92.10%
5943,VRCV,Materials,Precious Metals Gold Mining ,0.02,0.0175,-12.50%
5944,DETNF,Energy,Oil & Gas Exploration & Production ,3.57550201849236,17.5868057866045,391.87%
5945,FRPC,Consumer Staples,Food Products,33.3,1.26,-96.22%
5946,POOSF,Energy,Oil & Gas Equipment & Services ,0.0002,0.0002,0.00%
5947,FSEI,Energy,Oil & Gas Equipment & Services ,0.05,0.083,66.00%
5948,SRCE,Financials,Banks,24.961866464062,36.9475243133899,48.02%
5949,MNST,Consumer Staples,Beverages Tobacco,24.05664261,46.24,92.21%
5950,FHN,Financials,Banks,10.7097170930995,11.3487059539462,5.97%
5951,NWYU,Consumer Staples,Household & Personal Products,0.075,0.10795,43.93%
5952,ITEC,Materials,Precious Metals Gold Mining ,0.037,0.0001,-99.73%
5953,FISV,Information Technology,Internet Software & IT Services,44.75,113.86,154.44%
5954,VAC,Consumer Discretionary,Hotels Leisure & Consumer Services,47.3052535352377,129.285999240379,173.30%
5955,CHWWF,Financials,Diversified Financials,4.42111926762615,6.58446034638339,48.93%
5956,XCRP,Health Care,Health Crare Equipment & Technology,0.0037,0.0039,5.41%
5957,WERU,Industrials,Road & Rail,0.001,0.0001,-90.00%
5958,NGTF,Consumer Staples,Household & Personal Products,2.1,0.0825,-96.07%
5959,BKBEF,Energy,Oil & Gas Exploration & Production ,0.103484852220674,0.528965322689317,411.15%
5960,LUMO,Health Care,Biotechnology Life Sciences,312.57,35.71,-88.58%
5961,CVSI,Consumer Staples,Household & Personal Products,0.185,0.47,154.05%
5962,FAME,Materials,Chemicals,10.226401321534,8.5,-16.88%
5963,JGCCY,Industrials,Construction & Engineering,29.5603425020576,18.69,-36.77%
5964,CUPUF,Utilities,Electric Utilities,7.27626983576608,12.6239116249921,73.49%
5965,ACGPF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,21.8,32.69,49.95%
5966,RHNO,Energy,Coal & Consumable Fuels ,4.199,0.13,-96.90%
5967,SRBIF,Materials,Precious Metals Gold Mining ,0.034,1.25,3576.47%
5968,JEHLY,Consumer Discretionary,Auotomobiles & Components,27.1922479663068,23.246719426818,-14.51%
5969,FLXS,Consumer Discretionary,Household Durables (non-Homebuilding),34.7815100769891,32.0665042371062,-7.81%
5970,FCNE,Consumer Discretionary,Hotels Leisure & Consumer Services,0.149647113160582,1.20503278398843,705.25%
5971,CSOD,Information Technology,Software,34.15,44.04,28.96%
5972,MAGP,Industrials,Construction & Farm Machinery,0.00081,0.0075,825.93%
5973,VALV,Industrials,Industrial Machinery,0.09,0.0072,-92.00%
5974,FLO,Consumer Staples,Food Products,16.0673782289259,20.1997781730432,25.72%
5975,FLR,Industrials,Construction & Engineering,43.4770387828604,15.97,-63.27%
5976,FONR,Health Care,Health Crare Equipment & Technology,16.78,17.36,3.46%
5977,AXFOF,Consumer Staples,Food & Stapes Retailing,3.75565899731622,18.7385168776696,398.94%
5978,GKSDF,Industrials,Industrial Conglomerates,1.67,2.1394,28.11%
5979,SZEVF,Utilities,Multi-Utilities Water Utilities Power,10.0483640908464,16.1584972054456,60.81%
5980,SLNCF,Health Care,Biotechnology Life Sciences,2.48,6.975,181.25%
5981,JACK,Consumer Discretionary,Restaurants,64.5257932192976,86.7373752914066,34.42%
5982,CALB,Financials,Banks,18.5,15.56,-15.89%
5983,F,Consumer Discretionary,Auotomobiles & Components,9.49306169315763,7.84798113411171,-17.33%
5984,GYOG,Consumer Discretionary,Distributors Multiline Retail,0.009,0.0005,-94.44%
5985,SNMCY,Financials,Insurance Brokers & Reinsurance,5.3445567304103,6.40688432510147,19.88%
5986,SZSAY,Utilities,Multi-Utilities Water Utilities Power,6.08971136690052,9.20014855737894,51.08%
5987,HTSUF,Health Care,Pharmaceuticals,47.2,42.05,-10.91%
5988,CRVL,Health Care,Health Care Providers (non-HMO),43.46,106.0,143.90%
5989,MDVL,Consumer Staples,Food & Stapes Retailing,N/A,N/A,nan%
5990,ATHJY,Health Care,Pharmaceuticals,N/A,N/A,nan%
5991,FORD,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,1.43,1.82,27.27%
5992,SLRC,Financials,Diversified Financials,7.65716261875574,12.6111469826364,64.70%
5993,FSTR,Industrials,Industrial Machinery,12.7850797380283,15.05,17.72%
5994,SRHBF,Communication Services,Wireless Telecommunication Services,1.59684433788512,0.857616634634152,-46.29%
5995,FOR,Real Estate,Real Estate,10.77,20.18,87.37%
5996,VC,Consumer Discretionary,Auotomobiles & Components,67.1593025018954,125.52,86.90%
5997,FMNJ,Materials,Precious Metals Gold Mining ,0.0005,0.033,6500.00%
5998,AIXXF,Information Technology,Semiconductor Equipment,3.99892612503326,16.2456373829476,306.25%
5999,BTHR,Consumer Staples,Food Products,0.05,0.0201,-59.80%
6000,FELE,Industrials,Industrial Machinery,24.2572323446221,66.9606100373993,176.04%
6001,LGBI,Health Care,Health Crare Equipment & Technology,0.0001,0.0005,400.00%
6002,RBNC,Financials,Banks,25.6367529986713,18.2964564677146,-28.63%
6003,QBIEY,Financials,Insurance Brokers & Reinsurance,6.40697594816173,5.95294258970933,-7.09%
6004,KMNCF,Industrials,Commercial & Professional Services,0.444477077153514,0.145569620253165,-67.25%
6005,HALFF,Financials,Diversified Financials,174.0,145.292,-16.50%
6006,JGSHF,Industrials,Industrial Conglomerates,1.41617607771707,1.25199295090228,-11.59%
6007,SZGPY,Materials,Aluminum Steel,2.23351595830779,2.37063522867534,6.14%
6008,SAXPY,Financials,Life Health & Multi-line Insurance,11.8082423973086,15.4433003964853,30.78%
6009,VSCFF,Consumer Staples,Food Products,54.5863228601635,60.75,11.29%
6010,BEN,Financials,Diversified Financials,24.7441074312585,21.7462680557268,-12.12%
6011,TACBY,Consumer Discretionary,Hotels Leisure & Consumer Services,4.8154959927795,5.10484831297615,6.01%
6012,NBGIF,Financials,Banks,0.335,2.8335,745.82%
6013,GTBAF,Materials,Precious Metals Gold Mining ,7.4595,13.265,77.83%
6014,VLLX,Financials,Banks,14.0115221581745,21.6208190059394,54.31%
6015,PXCE,Energy,Coal & Consumable Fuels ,0.0001,0.0001,0.00%
6016,AGTX,Materials,Precious Metals Gold Mining ,1.5,0.5,-66.67%
6017,CRSB,Financials,Banks,9.62,19.45,102.18%
6018,FCX,Materials,Precious Metals Gold Mining ,6.10827642599599,25.0314929353914,309.80%
6019,TRUX,Financials,Banks,18.9501028345834,39.2848830584182,107.31%
6020,FRCH,Consumer Discretionary,Distributors Multiline Retail,N/A,N/A,nan%
6021,FEIM,Information Technology,Computers Electronics,8.74619718309859,9.44211267605634,7.96%
6022,FRD,Materials,Aluminum Steel,5.07777131496337,6.67231780621138,31.40%
6023,WARFF,Real Estate,Real Estate,3.29956671748957,2.26404928653288,-31.38%
6024,OLCLF,Consumer Discretionary,Hotels Leisure & Consumer Services,15.8,34.15,116.14%
6025,VIVHY,Communication Services,Media,2.95635877347891,6.2971998867112,113.01%
6026,CLIS,Information Technology,Software,0.05,0.0237,-52.60%
6027,FUJIY,Information Technology,Computers Electronics,6.67571987079365,8.825,32.20%
6028,FUL,Materials,Specialty Chemicals ,32.0487152202658,49.8981607514508,55.69%
6029,FULT,Financials,Banks,9.3258642910034,11.0755758769669,18.76%
6030,WTM,Financials,Insurance Brokers & Reinsurance,713.683056279692,997.552944592757,39.78%
6031,CEFB,Financials,Banks,0.0055,0.0002,-96.36%
6032,BZLYF,Financials,Insurance Brokers & Reinsurance,5.44,4.75,-12.68%
6033,CMUV,Financials,Banks,5.67951769879352,8.45015532707561,48.78%
6034,HCHC,Industrials,Construction & Engineering,1.40617892634609,3.26,131.83%
6035,VASO,Health Care,Health Crare Equipment & Technology,0.19,0.089,-53.16%
6036,GM,Consumer Discretionary,Auotomobiles & Components,27.271284327804,40.8985246153083,49.97%
6037,SBBI,Financials,Banks,30.6236163502853,59.9844875765731,95.88%
6038,GATX,Industrials,Trading Companies & Distributors,34.5077092604609,77.9630153754714,125.93%
6039,ECHO,Industrials,Transportation Air Freight & Marine,21.01,26.82,27.65%
6040,BWFG,Financials,Banks,16.7193818350771,17.9508177104984,7.37%
6041,EOSI,Information Technology,Internet Software & IT Services,0.001,0.0025,150.00%
6042,VRTS,Financials,Diversified Financials,96.2023767081097,196.832313731514,104.60%
6043,SUOPY,Information Technology,Semiconductor Equipment,14.8772153483531,41.2,176.93%
6044,SCGY,Consumer Discretionary,Internet & Catalog Retail,0.051,0.03,-41.18%
6045,STOHF,Energy,Coal & Consumable Fuels ,9.51362733830387,13.51651374508,42.08%
6046,SCIE,Health Care,Health Crare Equipment & Technology,0.0001,0.0003,200.00%
6047,GIII,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,45.08,23.74,-47.34%
